Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
INZ RESIDENCE,"539,000",688.9,782,30 May 2017,76 CHOA CHU KANG AVENUE 5 #06-30,New Sale,Strata,64,"8,422",-,Executive Condominium,1,99 yrs from 27/11/2015,Uncompleted,HDB,688199,23,68,West Region,Choa Chu Kang
ELIAS GREEN,"830,000","1,517.72",547,30 May 2017,5 ELIAS GREEN #01-02,Resale,Strata,141,"5,887",-,Condominium,1,99 yrs from 23/07/1991,1994,Private,519961,18,51,East Region,Pasir Ris
THE TRILINQ,"825,000",538.2,"1,533",30 May 2017,28B JALAN LEMPENG #19-20,New Sale,Strata,50,"16,500",-,Condominium,1,99 yrs from 16/04/2012,2017,Private,128809,05,12,West Region,Clementi
CARIBBEAN AT KEPPEL BAY,"1,880,000","1,227.1","1,532",30 May 2017,42 KEPPEL BAY DRIVE #04-109,Resale,Strata,114,"16,491",-,Condominium,1,99 yrs from 16/08/1999,2004,HDB,098656,04,09,Central Region,Bukit Merah
KINGSFORD WATERBAY,"1,055,000",882.65,"1,195",30 May 2017,70 UPPER SERANGOON VIEW #09-33,New Sale,Strata,82,"12,866",-,Apartment,1,99 yrs from 03/03/2014,Uncompleted,HDB,533883,19,53,North East Region,Hougang
REGENT RESIDENCES,"656,000",409.03,"1,604",30 May 2017,1091 SERANGOON ROAD #21-06,Resale,Strata,38,"17,263",-,Apartment,1,Freehold,2015,Private,328190,12,32,Central Region,Kallang
HILLVIEW PARK,"1,120,000","1,248.62",897,30 May 2017,19B HILLVIEW AVENUE #12-06,Resale,Strata,116,"9,655",-,Condominium,1,Freehold,1995,Private,669555,23,66,West Region,Bukit Batok
RIVERSAILS,"1,100,000","1,184.04",929,30 May 2017,8 UPPER SERANGOON CRESCENT #09-18,Resale,Strata,110,"10,000",-,Condominium,1,99 yrs from 07/12/2011,2016,HDB,534032,19,53,North East Region,Hougang
LIVIA,"810,000",914.94,885,30 May 2017,73 PASIR RIS GROVE #06-24,Resale,Strata,85,"9,529",-,Condominium,1,99 yrs from 07/01/2008,2011,Private,518206,18,51,East Region,Pasir Ris
KINGSFORD WATERBAY,"1,160,000","1,033.34","1,123",30 May 2017,76 UPPER SERANGOON VIEW #04-55,New Sale,Strata,96,"12,083",-,Apartment,1,99 yrs from 03/03/2014,Uncompleted,HDB,533880,19,53,North East Region,Hougang
THE BROWNSTONE,"649,600",731.95,887,30 May 2017,152 CANBERRA DRIVE #03-10,New Sale,Strata,68,"9,553",-,Executive Condominium,1,99 yrs from 28/04/2014,2017,HDB,768080,27,76,North Region,Sembawang
THE SPINNAKER,"1,750,000","1,280.92","1,366",30 May 2017,13 SUFFOLK ROAD #08-01,Resale,Strata,119,"14,706",-,Apartment,1,Freehold,1999,Private,307788,11,30,Central Region,Novena
KINGSFORD WATERBAY,"1,163,000","1,001.05","1,162",30 May 2017,64 UPPER SERANGOON VIEW #10-07,New Sale,Strata,93,"12,505",-,Apartment,1,99 yrs from 03/03/2014,Uncompleted,HDB,533886,19,53,North East Region,Hougang
KINGSFORD WATERBAY,"845,000",678.13,"1,246",30 May 2017,74 UPPER SERANGOON VIEW #02-50,New Sale,Strata,63,"13,413",-,Apartment,1,99 yrs from 03/03/2014,Uncompleted,HDB,533881,19,53,North East Region,Hougang
KINGSFORD WATERBAY,"1,037,459","1,065.64",974,30 May 2017,66 UPPER SERANGOON VIEW #16-11,New Sale,Strata,99,"10,479",-,Apartment,1,99 yrs from 03/03/2014,Uncompleted,N.A,533885,19,53,North East Region,Hougang
CITY EDGE,"1,650,000","1,151.75","1,433",30 May 2017,18 MOULMEIN RISE #12-02,Resale,Strata,107,"15,421",-,Apartment,1,Freehold,2007,Private,308133,11,30,Central Region,Novena
COSTA RHU,"1,250,000",990.29,"1,262",30 May 2017,3 RHU CROSS #09-14,Resale,Strata,92,"13,587",-,Condominium,1,99 yrs from 30/05/1994,1997,Private,437433,15,43,Central Region,Kallang
BOTANNIA,"1,124,000","1,076.4","1,044",30 May 2017,31A WEST COAST PARK #01-29,Resale,Strata,100,"11,240",-,Condominium,1,956 yrs from 27/05/1928,2009,HDB,127725,05,12,West Region,Clementi
ARTRA,"1,450,999",828.83,"1,751",30 May 2017,10 ALEXANDRA VIEW #22-03,New Sale,Strata,77,"18,844",-,Apartment,1,99 yrs from 15/02/2016,Uncompleted,HDB,158745,03,15,Central Region,Bukit Merah
NORTHVALE,"835,000","1,173.28",712,30 May 2017,71 CHOA CHU KANG LOOP #09-09,Resale,Strata,109,"7,661",-,Apartment,1,99 yrs from 01/03/1995,1998,HDB,689673,23,68,West Region,Choa Chu Kang
RIVERSAILS,"1,200,000","1,377.79",871,31 May 2017,10 UPPER SERANGOON CRESCENT #05-26,Resale,Strata,128,"9,375",-,Condominium,1,99 yrs from 07/12/2011,2016,HDB,534031,19,53,North East Region,Hougang
SOPHIA HILLS,"1,136,000",570.49,"1,991",31 May 2017,5 MOUNT SOPHIA #01-05,New Sale,Strata,53,"21,434",-,Condominium,1,99 yrs from 10/12/2013,Uncompleted,Private,228453,09,22,Central Region,Rochor
OPERA ESTATE,"1,700,000","1,464.98","1,160",31 May 2017,26 FIGARO STREET,Resale,Land,136.1,"12,491",-,Terrace House,1,Freehold,-,HDB,458351,15,45,East Region,Bedok
THE VERMONT ON CAIRNHILL,"2,900,000","1,442.38","2,011",31 May 2017,12A CAIRNHILL RISE #17-05,Resale,Strata,134,"21,642",-,Apartment,1,Freehold,2013,HDB,229746,09,22,Central Region,Newton
THE TRILINQ,"1,363,000","1,108.69","1,229",31 May 2017,28 JALAN LEMPENG #24-01,New Sale,Strata,103,"13,233",-,Condominium,1,99 yrs from 16/04/2012,2017,N.A,128807,05,12,West Region,Clementi
NORTH PARK RESIDENCES,"999,000",699.66,"1,428",31 May 2017,15 YISHUN CENTRAL 1 #11-21,New Sale,Strata,65,"15,369",-,Apartment,1,99 yrs from 19/03/2015,Uncompleted,Private,768797,27,76,North Region,Yishun
SUITES 28,"530,000",430.56,"1,231",31 May 2017,28 LORONG 30 GEYLANG #03-08,Resale,Strata,40,"13,250",-,Apartment,1,Freehold,2014,Private,398361,14,39,Central Region,Geylang
LEEDON RESIDENCE,"8,750,000","4,703.87","1,860",31 May 2017,20 LEEDON HEIGHTS #05-27,Resale,Strata,437,"20,023",-,Condominium,1,Freehold,2015,Private,266218,10,26,Central Region,Bukit Timah
EUNOSVILLE,"765,781,819","558,565.49","1,371",31 May 2017,822-840(ENBLOC) SIMS AVENUE #02-852 ETC,Resale,Strata,"51,892","14,757",-,Apartment,330,102 yrs from 01/02/1986,-,Private,400840,14,40,Central Region,Geylang
PARC LIFE,"898,560","1,108.69",808,31 May 2017,37 SEMBAWANG CRESCENT #11-33,New Sale,Strata,103,"8,702","896,260",Executive Condominium,1,99 yrs from 13/10/2014,Uncompleted,HDB,756986,27,75,North Region,Sembawang
INZ RESIDENCE,"709,000",968.76,732,31 May 2017,62 CHOA CHU KANG AVENUE 5 #03-07,New Sale,Strata,90,"7,878",-,Executive Condominium,1,99 yrs from 27/11/2015,Uncompleted,N.A,688192,23,68,West Region,Choa Chu Kang
PARK WEST,"1,280,000","1,894.46",676,31 May 2017,14 JALAN LEMPENG #02-03,Resale,Strata,176,"7,273",-,Condominium,1,99 yrs from 08/03/1982,1986,Private,128799,05,12,West Region,Clementi
PRINCIPAL GARDEN,"817,000",484.38,"1,687",31 May 2017,95 PRINCE CHARLES CRESCENT #02-11,New Sale,Strata,45,"18,156",-,Condominium,1,99 yrs from 21/07/2014,Uncompleted,N.A,159027,03,15,Central Region,Bukit Merah
CHANGI RISE CONDOMINIUM,"932,000","1,259.39",740,31 May 2017,24 SIMEI RISE #08-65,Resale,Strata,117,"7,966",-,Condominium,1,99 yrs from 29/11/2000,2004,Private,528811,18,52,East Region,Tampines
THE SANTORINI,"1,472,000","1,420.85","1,036",31 May 2017,25 TAMPINES STREET 86 #10-21,New Sale,Strata,132,"11,152",-,Condominium,1,99 yrs from 16/10/2013,2017,Private,528569,18,52,East Region,Tampines
PARVIS,"2,880,000","1,700.71","1,693",31 May 2017,12 HOLLAND HILL #07-05,Resale,Strata,158,"18,228",-,Condominium,1,Freehold,2012,Private,278743,10,27,Central Region,Bukit Timah
THE SUMMIT,"1,330,000","1,237.86","1,074",31 May 2017,459 UPPER EAST COAST ROAD #07-08,Resale,Strata,115,"11,565",-,Condominium,1,Freehold,1992,Private,466504,16,46,East Region,Bedok
KEW GREEN,"2,370,000","3,616.7",655,31 May 2017,235 KEW CRESCENT,Resale,Strata,336,"7,054",-,Condominium,1,99 yrs from 21/04/1994,1997,Private,466107,16,46,East Region,Bedok
THE MINTON,"1,660,000","1,840.64",902,31 May 2017,8 HOUGANG STREET 11 #15-24,Resale,Strata,171,"9,708",-,Condominium,1,99 yrs from 27/07/2007,2013,Private,534082,19,53,North East Region,Hougang
LOYANG VALLEY,"1,080,000","1,872.94",577,31 May 2017,224 LOYANG AVENUE #03-06,Resale,Strata,174,"6,207",-,Condominium,1,99 yrs from 20/08/1982,1985,Private,509069,17,50,East Region,Pasir Ris
SYMPHONY SUITES,"990,000","1,022.58",968,31 May 2017,3 YISHUN CLOSE #03-06,New Sale,Strata,95,"10,421",-,Condominium,1,99 yrs from 10/06/2014,Uncompleted,N.A,768005,27,76,North Region,Yishun
HILLCREST ARCADIA,"1,150,000","1,420.85",809,31 May 2017,257 ARCADIA ROAD #08-04,Resale,Strata,132,"8,712",-,Condominium,1,99 yrs from 01/12/1975,1980,Private,289851,11,28,Central Region,Bukit Timah
SANCTUARY GREEN,"925,000",785.77,"1,177",31 May 2017,181 TANJONG RHU ROAD #03-15,Resale,Strata,73,"12,671",-,Condominium,1,99 yrs from 17/03/1997,2004,Private,436922,15,43,Central Region,Kallang
PARC EMILY,"1,150,000",753.48,"1,526",31 May 2017,15 MOUNT EMILY ROAD #01-33,Resale,Strata,70,"16,429",-,Condominium,1,Freehold,2008,Private,228495,09,22,Central Region,Rochor
PARC RIVIERA,"1,069,180",904.18,"1,182",31 May 2017,103 WEST COAST VALE #10-16,New Sale,Strata,84,"12,728",-,Condominium,1,99 yrs from 11/11/2015,Uncompleted,Private,126754,05,12,West Region,Clementi
BEDOK RESIDENCES,"3,378,510","3,218.44","1,050",31 May 2017,24 BEDOK NORTH DRIVE #15-28,Resale,Strata,299,"11,299",-,Apartment,1,99 yrs from 21/11/2011,2015,Private,465498,16,46,East Region,Bedok
SIMS URBAN OASIS,"1,448,700","1,033.34","1,402",31 May 2017,16 SIMS DRIVE #03-57,New Sale,Strata,96,"15,091",-,Condominium,1,99 yrs from 29/07/2014,Uncompleted,Private,387393,14,38,Central Region,Geylang
SOL ACRES,"789,000","1,044.11",756,31 May 2017,12 CHOA CHU KANG GROVE #02-28,New Sale,Strata,97,"8,134",-,Executive Condominium,1,99 yrs from 02/06/2014,Uncompleted,HDB,688208,23,68,West Region,Choa Chu Kang
THE GERANIUM,"1,070,000",979.52,"1,092",31 May 2017,31 MANGIS ROAD #04-01,Resale,Strata,91,"11,758",-,Condominium,1,Freehold,2006,Private,424980,15,42,Central Region,Geylang
GOLD COAST CONDOMINIUM,"1,400,000","1,485.43",942,31 May 2017,360 PASIR PANJANG ROAD #04-07,Resale,Strata,138,"10,145",-,Condominium,1,Freehold,1994,Private,118699,05,11,Central Region,Queenstown
THE CLEMENT CANOPY,"1,519,000","1,108.69","1,370",31 May 2017,18 CLEMENTI AVENUE 1 #24-10,New Sale,Strata,103,"14,748",-,Apartment,1,99 yrs from 09/03/2016,Uncompleted,Private,129961,05,12,West Region,Clementi
D'CHATEAU @ SHELFORD,"1,385,000",893.41,"1,550",31 May 2017,25A SHELFORD ROAD #03-07,Resale,Strata,83,"16,687",-,Apartment,1,Freehold,2010,Private,288416,11,28,Central Region,Bukit Timah
RIVERGATE,"3,088,000","1,550.02","1,992",31 May 2017,99 ROBERTSON QUAY #36-15,Resale,Strata,144,"21,444",-,Apartment,1,Freehold,2009,Private,238258,09,23,Central Region,Singapore River
MAYSPRINGS,"846,000","1,291.68",655,31 May 2017,2 PETIR ROAD #04-06,Resale,Strata,120,"7,050",-,Apartment,1,99 yrs from 01/12/1994,1998,HDB,678265,23,67,West Region,Bukit Panjang
THE ARTE,"2,150,000","1,872.94","1,148",31 May 2017,21 JALAN RAJA UDANG #18-01,Resale,Strata,174,"12,356",-,Condominium,1,Freehold,2010,Private,329215,12,32,Central Region,Novena
WILKIE STUDIO,"1,560,000","1,259.39","1,239",31 May 2017,86 WILKIE ROAD #03-06,Resale,Strata,117,"13,333",-,Apartment,1,Freehold,2010,Private,228096,09,22,Central Region,Rochor
SELETAR PARK RESIDENCE,"1,560,000","1,603.84",973,31 May 2017,17 SELETAR ROAD #01-14,Resale,Strata,149,"10,470",-,Condominium,1,99 yrs from 15/03/2011,2015,Private,807019,28,80,North East Region,Serangoon
KINGSFORD WATERBAY,"1,027,040",882.65,"1,164",31 May 2017,68 UPPER SERANGOON VIEW #13-23,New Sale,Strata,82,"12,525",-,Apartment,1,99 yrs from 03/03/2014,Uncompleted,HDB,533884,19,53,North East Region,Hougang
JLB RESIDENCES,"1,350,000","1,614.6",836,31 May 2017,169 JALAN LOYANG BESAR #05-07,Resale,Strata,150,"9,000",-,Apartment,1,946 yrs from 27/11/1937,2008,HDB,509422,17,50,East Region,Pasir Ris
LEEDON RESIDENCE,"4,925,000","2,109.74","2,334",31 May 2017,16 LEEDON HEIGHTS #02-21,Resale,Strata,196,"25,128",-,Condominium,1,Freehold,2015,Private,267937,10,26,Central Region,Bukit Timah
SOL ACRES,"619,000",731.95,846,31 May 2017,2 CHOA CHU KANG GROVE #23-03,New Sale,Strata,68,"9,103",-,Executive Condominium,1,99 yrs from 02/06/2014,Uncompleted,HDB,688238,23,68,West Region,Choa Chu Kang
SIGNATURE PARK,"1,475,000","1,399.32","1,054",31 May 2017,48A TOH TUCK ROAD #04-06,Resale,Strata,130,"11,346",-,Condominium,1,Freehold,1998,HDB,596740,21,59,Central Region,Bukit Timah
KINGSFORD WATERBAY,"991,000",893.41,"1,109",31 May 2017,74 UPPER SERANGOON VIEW #03-52,New Sale,Strata,83,"11,940",-,Apartment,1,99 yrs from 03/03/2014,Uncompleted,HDB,533881,19,53,North East Region,Hougang
KINGSFORD WATERBAY,"1,199,000","1,044.11","1,148",31 May 2017,68 UPPER SERANGOON VIEW #11-20,New Sale,Strata,97,"12,361",-,Apartment,1,99 yrs from 03/03/2014,Uncompleted,HDB,533884,19,53,North East Region,Hougang
GRANDEUR PARK RESIDENCES,"962,000",624.31,"1,541",31 May 2017,1 BEDOK SOUTH AVENUE 3 #09-01,New Sale,Strata,58,"16,586",-,Condominium,1,99 yrs from 25/05/2016,Uncompleted,Private,465461,16,46,East Region,Bedok
CAIRNHILL CREST,"2,900,000","1,711.48","1,694",31 May 2017,2 CAIRNHILL CIRCLE #02-05,Resale,Strata,159,"18,239",-,Condominium,1,Freehold,2004,Private,229811,09,22,Central Region,Newton
CORONATION VILLAGE,"4,250,000","2,537.07","1,675",31 May 2017,108 CORONATION ROAD,Resale,Land,235.7,"18,031",-,Terrace House,1,999 yrs from 27/12/1875,1989,Private,269509,10,26,Central Region,Bukit Timah
ARTRA,"1,979,999","1,227.1","1,614",31 May 2017,10 ALEXANDRA VIEW #21-08,New Sale,Strata,114,"17,368",-,Apartment,1,99 yrs from 15/02/2016,Uncompleted,Private,158745,03,15,Central Region,Bukit Merah
COMMONWEALTH TOWERS,"1,728,000","1,033.34","1,672",31 May 2017,230 COMMONWEALTH AVENUE #19-08,New Sale,Strata,96,"18,000",-,Condominium,1,99 yrs from 07/05/2013,Uncompleted,N.A,149739,03,14,Central Region,Queenstown
N.A.,"11,000,000","7,922.3","1,388",31 May 2017,23 BARKER ROAD,Resale,Land,736,"14,946",-,Detached House,1,Freehold,1994,Private,309897,11,30,Central Region,Novena
SOPHIA HILLS,"1,179,000",570.49,"2,067",31 May 2017,23 MOUNT SOPHIA #02-75,New Sale,Strata,53,"22,245",-,Condominium,1,99 yrs from 10/12/2013,Uncompleted,HDB,228476,09,22,Central Region,Rochor
EON SHENTON,"1,823,100",785.77,"2,320",31 May 2017,70 SHENTON WAY #24-08,New Sale,Strata,73,"24,974",-,Apartment,1,99 yrs from 06/10/2011,Uncompleted,Private,079118,02,07,Central Region,Downtown Core
THE PEARL @ MOUNT FABER,"2,150,000","2,346.55",916,31 May 2017,3 MOUNT FABER ROAD #10-06,Resale,Strata,218,"9,862",-,Condominium,1,99 yrs from 03/12/2002,2005,Private,099196,04,09,Central Region,Bukit Merah
N.A.,"2,630,000","2,049.47","1,283",31 May 2017,77 HIGHLAND ROAD,Resale,Land,190.4,"13,813",-,Terrace House,1,Freehold,-,Private,549165,19,54,North East Region,Hougang
WESTWOOD RESIDENCES,"824,260","1,033.34",798,31 May 2017,190 WESTWOOD AVENUE #05-23,New Sale,Strata,96,"8,586",-,Executive Condominium,1,99 yrs from 14/04/2014,Uncompleted,N.A,648150,22,64,West Region,Jurong West
WATER PLACE,"1,400,000","1,227.1","1,141",31 May 2017,177 TANJONG RHU ROAD #06-16,Resale,Strata,114,"12,281",-,Condominium,1,99 yrs from 02/03/1998,2004,HDB,436607,15,43,Central Region,Kallang
BULLION PARK,"805,000",807.3,997,31 May 2017,168 LENTOR LOOP #10-05,Resale,Strata,75,"10,733",-,Condominium,1,Freehold,1993,HDB,789098,26,78,North East Region,Ang Mo Kio
PEBBLE BAY,"2,780,000","2,174.33","1,279",31 May 2017,130 TANJONG RHU ROAD #03-05,Resale,Strata,202,"13,762",-,Condominium,1,99 yrs from 09/03/1994,1997,Private,436918,15,43,Central Region,Kallang
THE TENNERY,"866,000",882.65,981,31 May 2017,5A WOODLANDS ROAD #05-30,Resale,Strata,82,"10,561",-,Apartment,1,99 yrs from 24/05/2010,2014,Private,677728,23,67,West Region,Choa Chu Kang
KOVAN RESIDENCES,"1,388,000","1,259.39","1,102",31 May 2017,3 KOVAN ROAD #11-12,Resale,Strata,117,"11,863",-,Condominium,1,99 yrs from 31/12/2007,2011,HDB,544917,19,54,North East Region,Hougang
N.A.,"3,250,000","4,223.79",769,31 May 2017,2 LASIA AVENUE,Resale,Land,392.4,"8,282",-,Terrace House,1,Freehold,1975,HDB,277839,10,27,Central Region,Bukit Timah
THE INTERWEAVE,"580,000",387.5,"1,497",31 May 2017,21 KIM KEAT ROAD #14-07,Resale,Strata,36,"16,111",-,Apartment,1,Freehold,2014,HDB,328805,12,32,Central Region,Novena
FOREST WOODS,"1,813,000","1,248.62","1,452",31 May 2017,9 LORONG LEW LIAN #10-03,New Sale,Strata,116,"15,629",-,Condominium,1,99 yrs from 05/02/2016,Uncompleted,Private,536494,19,53,North East Region,Serangoon
CARIBBEAN AT KEPPEL BAY,"2,100,000","1,334.74","1,573",31 May 2017,46 KEPPEL BAY DRIVE #03-131,Resale,Strata,124,"16,935",-,Condominium,1,99 yrs from 16/08/1999,2004,Private,098635,04,09,Central Region,Bukit Merah
KINGSFORD WATERBAY,"961,000",839.59,"1,145",31 May 2017,80 UPPER SERANGOON VIEW #16-75,New Sale,Strata,78,"12,321",-,Apartment,1,99 yrs from 03/03/2014,Uncompleted,Private,533878,19,53,North East Region,Hougang
PARC OLYMPIA,"880,000",968.76,908,31 May 2017,54 FLORA DRIVE #02-19,Sub Sale,Strata,90,"9,778",-,Condominium,1,99 yrs from 25/01/2012,2015,HDB,506870,17,50,East Region,Pasir Ris
SOL ACRES,"866,000","1,065.64",813,31 May 2017,12 CHOA CHU KANG GROVE #13-32,New Sale,Strata,99,"8,747",-,Executive Condominium,1,99 yrs from 02/06/2014,Uncompleted,HDB,688208,23,68,West Region,Choa Chu Kang
THE ESTA,"1,980,000","1,410.08","1,404",31 May 2017,33 AMBER GARDENS #16-06,Resale,Strata,131,"15,115",-,Condominium,1,Freehold,2008,Private,439968,15,43,Central Region,Marine Parade
CHESTERVALE,"830,000","1,431.61",580,31 May 2017,41 BANGKIT ROAD #10-01,Resale,Strata,133,"6,241",-,Executive Condominium,1,99 yrs from 17/03/1997,1999,HDB,679978,23,67,West Region,Bukit Panjang
KINGSFORD WATERBAY,"1,190,000","1,033.34","1,152",31 May 2017,74 UPPER SERANGOON VIEW #04-51,New Sale,Strata,96,"12,396",-,Apartment,1,99 yrs from 03/03/2014,Uncompleted,Private,533881,19,53,North East Region,Hougang
FRANKEL ESTATE,"3,168,000","2,595.2","1,221",31 May 2017,52 BOWMONT GARDENS,Resale,Land,241.1,"13,140",-,Semi-Detached House,1,Freehold,1995,Private,459899,15,45,East Region,Bedok
THE MINTON,"1,380,000","1,334.74","1,034",31 May 2017,12B HOUGANG STREET 11 #11-61,Resale,Strata,124,"11,129",-,Condominium,1,99 yrs from 27/07/2007,2013,Private,534073,19,53,North East Region,Hougang
SPRINGLEAF GARDEN,"3,100,000","3,549.97",873,31 May 2017,8 SPRINGLEAF HEIGHT,Resale,Land,329.8,"9,400",-,Semi-Detached House,1,Freehold,1987,Private,788102,26,78,North Region,Yishun
LEEDON RESIDENCE,"5,350,000","2,647.94","2,020",31 May 2017,16 LEEDON HEIGHTS #05-20,Resale,Strata,246,"21,748",-,Condominium,1,Freehold,2015,Private,267937,10,26,Central Region,Bukit Timah
QUEENS PEAK,"1,452,330",839.59,"1,730",31 May 2017,1 DUNDEE ROAD #33-05,New Sale,Strata,78,"18,620",-,Condominium,1,99 yrs from 28/09/2015,Uncompleted,HDB,149456,03,14,Central Region,Queenstown
LEEDON RESIDENCE,"6,750,000","3,713.58","1,818",31 May 2017,12 LEEDON HEIGHTS #01-14,Resale,Strata,345,"19,565",-,Condominium,1,Freehold,2015,Private,267935,10,26,Central Region,Bukit Timah
NEPTUNE COURT,"1,240,000","1,636.13",758,31 May 2017,1 MARINE VISTA #09-77,Resale,Strata,152,"8,158",-,Apartment,1,99 yrs from 01/11/1975,1975,Private,449025,15,44,East Region,Bedok
THE SANTORINI,"595,000",527.44,"1,128",31 May 2017,21 TAMPINES STREET 86 #01-08,Sub Sale,Strata,49,"12,143",-,Condominium,1,99 yrs from 16/10/2013,2017,Private,528592,18,52,East Region,Tampines
ECO,"1,468,000","1,151.75","1,275",31 May 2017,271 BEDOK SOUTH AVENUE 3 #07-05,Sub Sale,Strata,107,"13,720",-,Condominium,1,99 yrs from 14/05/2012,2017,HDB,465489,16,46,East Region,Bedok
THE EDEN AT TAMPINES,"1,175,000","1,485.43",791,31 May 2017,31 TAMPINES STREET 34 #09-32,Resale,Strata,138,"8,514",-,Executive Condominium,1,99 yrs from 12/09/2000,2003,HDB,529237,18,52,East Region,Tampines
A TREASURE TROVE,"1,090,000","1,044.11","1,044",31 May 2017,66 PUNGGOL WALK #14-34,Resale,Strata,97,"11,237",-,Condominium,1,99 yrs from 09/03/2011,2015,HDB,828783,19,82,North East Region,Punggol
D'LEEDON,"4,996,000","3,519.83","1,419",01 Jun 2017,7 LEEDON HEIGHTS #34-15,Resale,Strata,327,"15,278",-,Condominium,1,99 yrs from 08/04/2010,2014,Private,267953,10,26,Central Region,Bukit Timah
ALEX RESIDENCES,"2,100,000","1,044.11","2,011",01 Jun 2017,28 ALEXANDRA VIEW #38-06,New Sale,Strata,97,"21,649",-,Apartment,1,99 yrs from 18/03/2013,Uncompleted,N.A,158744,03,15,Central Region,Bukit Merah
FOUR SEASONS PARK,"4,750,888","2,260.44","2,102",01 Jun 2017,10 CUSCADEN WALK #02-02,Resale,Strata,210,"22,623",-,Condominium,1,Freehold,1994,Private,249693,10,24,Central Region,River Valley
N.A.,"2,800,000","2,007.49","1,395",01 Jun 2017,106 GARDENIA ROAD,Resale,Land,186.5,"15,013",-,Terrace House,1,Freehold,1983,Private,578875,20,57,Central Region,Bishan
SOPHIA HILLS,"1,142,000",570.49,"2,002",01 Jun 2017,5 MOUNT SOPHIA #02-07,New Sale,Strata,53,"21,547",-,Condominium,1,99 yrs from 10/12/2013,Uncompleted,HDB,228453,09,22,Central Region,Rochor
SIMSVILLE,"1,100,000","1,237.86",889,01 Jun 2017,8 GEYLANG EAST AVENUE 2 #09-03,Resale,Strata,115,"9,565",-,Condominium,1,99 yrs from 01/12/1994,1998,HDB,389757,14,38,Central Region,Geylang
GRAMERCY PARK,"5,556,600","2,012.87","2,761",01 Jun 2017,57 GRANGE ROAD #02-08,Resale,Strata,187,"29,714",-,Condominium,1,Freehold,2016,Private,249569,10,24,Central Region,Tanglin
D'LEEDON,"3,253,000","3,810.46",854,01 Jun 2017,7 LEEDON HEIGHTS #01-16,Resale,Strata,354,"9,189",-,Condominium,1,99 yrs from 08/04/2010,2014,Private,267953,10,26,Central Region,Bukit Timah
PRINCIPAL GARDEN,"1,447,000",807.3,"1,792",01 Jun 2017,99 PRINCE CHARLES CRESCENT #14-30,New Sale,Strata,75,"19,293",-,Condominium,1,99 yrs from 21/07/2014,Uncompleted,N.A,159029,03,15,Central Region,Bukit Merah
WATERVIEW,"1,290,000","1,571.54",821,01 Jun 2017,87 TAMPINES AVENUE 1 #01-29,Resale,Strata,146,"8,836",-,Condominium,1,99 yrs from 16/06/2010,2014,Private,528688,18,52,East Region,Tampines
EBONY MANSIONS,"1,330,000","1,302.44","1,021",01 Jun 2017,30 LORONG M TELOK KURAU #01-07,Resale,Strata,121,"10,992",-,Apartment,1,Freehold,1995,HDB,425312,15,42,East Region,Bedok
