Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
RIVERFRONT RESIDENCES,"2,011,000","1,485.43","1,354",28 Jun 2019,57 HOUGANG AVENUE 7 #14-82,New Sale,Strata,138,"14,572",-,Apartment,1,99 yrs from 31/05/2018,Uncompleted,Private,533821,19,53,North East Region,Hougang
16 @ AMBER,"1,070,000",667.37,"1,603",28 Jun 2019,16 AMBER ROAD #11-04,Resale,Strata,62,"17,258",-,Apartment,1,Freehold,2014,Private,439866,15,43,Central Region,Marine Parade
AMBER 45,"3,782,900","1,593.07","2,375",28 Jun 2019,45 AMBER ROAD #16-03,New Sale,Strata,148,"25,560",-,Apartment,1,Freehold,Uncompleted,Private,439886,15,43,Central Region,Marine Parade
THE ESSENCE,"1,609,000","1,259.39","1,278",28 Jun 2019,1 CHONG KUO ROAD #04-12,New Sale,Strata,117,"13,752",-,Apartment,1,99 yrs from 04/05/2018,Uncompleted,HDB,779830,26,77,North Region,Yishun
SENNETT ESTATE,"2,800,000","1,705.02","1,642",28 Jun 2019,92 MULBERRY AVENUE,Resale,Land,158.4,"17,677",-,Terrace House,1,Freehold,-,Private,348419,13,34,Central Region,Toa Payoh
BULLION PARK,"1,360,000","1,237.86","1,099",28 Jun 2019,160 LENTOR LOOP #09-04,Resale,Strata,115,"11,826",-,Condominium,1,Freehold,1992,Private,789094,26,78,North East Region,Ang Mo Kio
THE EDEN AT TAMPINES,"1,140,000","1,539.25",741,28 Jun 2019,25 TAMPINES STREET 34 #01-17,Resale,Strata,143,"7,972",-,Executive Condominium,1,99 yrs from 12/09/2000,2003,HDB,529234,18,52,East Region,Tampines
OLA RESIDENCES,"1,420,000","1,410.08","1,007",28 Jun 2019,841 MOUNTBATTEN ROAD #05-09,Resale,Strata,131,"10,840",-,Condominium,1,Freehold,2011,HDB,437832,15,43,Central Region,Marine Parade
VETRO,"585,000",473.62,"1,235",28 Jun 2019,22A MAR THOMA ROAD #15-01,Resale,Strata,44,"13,295",-,Apartment,1,999 yrs from 02/06/1882,2010,HDB,328703,12,32,Central Region,Kallang
THE PEAK@BALMEG,"1,650,000","1,184.04","1,394",28 Jun 2019,17 BALMEG HILL #01-33,Resale,Strata,110,"15,000",-,Condominium,1,Freehold,2011,Private,119919,05,11,Central Region,Queenstown
KERRISDALE,"1,670,000","1,485.43","1,124",28 Jun 2019,36 STURDEE ROAD #07-13,Resale,Strata,138,"12,101",-,Condominium,1,99 yrs from 02/04/1998,2005,Private,207855,08,20,Central Region,Kallang
NORTHOAKS,"796,000","1,237.86",643,28 Jun 2019,22 WOODLANDS CRESCENT #13-34,Resale,Strata,115,"6,922",-,Executive Condominium,1,99 yrs from 16/12/1997,2000,Private,738082,25,73,North Region,Woodlands
THE MADEIRA,"880,000",936.47,940,28 Jun 2019,56 BUKIT BATOK STREET 31 #06-13,Resale,Strata,87,"10,115",-,Condominium,1,99 yrs from 14/08/2000,2003,HDB,659445,23,65,West Region,Bukit Batok
THE POIZ RESIDENCES,"1,900,000","1,205.57","1,576",28 Jun 2019,6 MEYAPPA CHETTIAR ROAD #09-11,Sub Sale,Strata,112,"16,964",-,Apartment,1,99 yrs from 17/11/2014,2018,HDB,358454,13,35,Central Region,Toa Payoh
AUSTVILLE RESIDENCES,"920,000","1,033.34",890,28 Jun 2019,19 SENGKANG EAST AVENUE #15-19,Resale,Strata,96,"9,583",-,Executive Condominium,1,99 yrs from 24/08/2010,2014,HDB,544808,19,54,North East Region,Sengkang
MARINA ONE RESIDENCES,"3,619,000","1,593.07","2,272",28 Jun 2019,23 MARINA WAY #06-28,New Sale,Strata,148,"24,453",-,Apartment,1,99 yrs from 01/07/2011,2017,Private,018979,01,01,Central Region,Downtown Core
ALEXIS,"1,055,000",635.08,"1,661",28 Jun 2019,356 ALEXANDRA ROAD #05-21,Resale,Strata,59,"17,881",-,Apartment,1,Freehold,2012,Private,159949,03,15,Central Region,Queenstown
THE HYDE,"1,387,000",495.14,"2,801",28 Jun 2019,11 BALMORAL ROAD #03-02,New Sale,Strata,46,"30,152",-,Condominium,1,Freehold,Uncompleted,HDB,259796,10,25,Central Region,Tanglin
SELETAR SPRINGS CONDOMINIUM,"680,000",979.52,694,28 Jun 2019,106 GERALD DRIVE #03-15,Resale,Strata,91,"7,473",-,Condominium,1,99 yrs from 12/08/1997,2000,Private,798595,28,79,North East Region,Hougang
TAI HWAN GARDEN,"2,800,000","2,016.1","1,389",28 Jun 2019,80 TAI HWAN HEIGHTS,Resale,Land,187.3,"14,949",-,Terrace House,1,Freehold,1979,Private,555425,19,55,North East Region,Serangoon
LYNNSVILLE 331,"2,080,000","2,917.04",713,28 Jun 2019,331S PASIR PANJANG ROAD,Resale,Strata,271,"7,675",-,Terrace House,1,Freehold,2009,Private,117449,05,11,Central Region,Queenstown
PINE COURT,"1,380,000","1,463.9",943,28 Jun 2019,32 LORONG L TELOK KURAU,Resale,Strata,136,"10,147",-,Apartment,1,Freehold,1981,Private,425442,15,42,East Region,Bedok
THE TREVOSE,"2,630,000","1,894.46","1,388",28 Jun 2019,60 TREVOSE CRESCENT #04-24,Resale,Strata,176,"14,943",-,Condominium,1,99 yrs from 14/12/1996,2001,Private,298090,11,29,Central Region,Novena
STIRLING RESIDENCES,"1,143,000",624.31,"1,831",28 Jun 2019,23 STIRLING ROAD #20-18,New Sale,Strata,58,"19,707",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,Private,148961,03,14,Central Region,Queenstown
BURGUNDY HILL,"1,810,000","2,200.16",823,28 Jun 2019,22 BURGUNDY CRESCENT,Resale,Land,204.4,"8,855",-,Semi-Detached House,1,99 yrs from 01/03/1995,1999,Private,658735,23,65,West Region,Bukit Batok
THE VISION,"1,250,000",904.18,"1,382",28 Jun 2019,79 WEST COAST CRESCENT #22-04,Resale,Strata,84,"14,881",-,Condominium,1,99 yrs from 25/06/2008,2014,Private,126793,05,12,West Region,Clementi
N.A.,"2,380,000","1,796.51","1,325",28 Jun 2019,55 DUKU ROAD,Resale,Land,166.9,"14,260",-,Terrace House,1,Freehold,1956,Private,429211,15,42,Central Region,Marine Parade
8 BASSEIN,"810,000",430.56,"1,881",28 Jun 2019,8 BASSEIN ROAD #07-05,Resale,Strata,40,"20,250",-,Apartment,1,Freehold,2015,N.A,309838,11,30,Central Region,Novena
TIVOLI GRANDE,"1,350,000","1,528.49",883,28 Jun 2019,128 KOON SENG ROAD #05-19,Resale,Strata,142,"9,507",-,Apartment,1,Freehold,2012,Private,427060,15,42,Central Region,Marine Parade
N.A.,"6,100,000","4,535.95","1,345",28 Jun 2019,123 WHITLEY ROAD,Resale,Land,421.4,"14,476",-,Semi-Detached House,1,Freehold,1994,Private,297816,11,29,Central Region,Novena
SKY EVERTON,"1,901,000",656.6,"2,895",28 Jun 2019,50 EVERTON ROAD #35-06,New Sale,Strata,61,"31,164",-,Apartment,1,Freehold,Uncompleted,Private,089396,02,08,Central Region,Bukit Merah
THE TOP RESIDENCE,"2,038,000","2,723.29",748,28 Jun 2019,51 SIMON PLACE,Resale,Strata,253,"8,055",-,Terrace House,1,999 yrs from 14/07/1884,2010,Private,545999,19,54,North East Region,Hougang
THE URBANITE,"970,000",742.72,"1,306",28 Jun 2019,29 HERTFORD ROAD #01-02,Resale,Strata,69,"14,058",-,Apartment,1,Freehold,2014,Private,219384,08,21,Central Region,Kallang
NORTH PARK RESIDENCES,"1,320,000",828.83,"1,593",28 Jun 2019,35 YISHUN CENTRAL 1 #11-84,Sub Sale,Strata,77,"17,143",-,Apartment,1,99 yrs from 19/03/2015,2018,Private,768807,27,76,North Region,Yishun
FLO RESIDENCE,"1,008,000","1,151.75",875,28 Jun 2019,7 PUNGGOL FIELD WALK #01-13,Resale,Strata,107,"9,421",-,Condominium,1,99 yrs from 05/12/2011,2016,Private,828742,19,82,North East Region,Punggol
NUOVO,"1,620,000","1,991.34",814,28 Jun 2019,23 ANG MO KIO AVENUE 9 #01-11,Resale,Strata,185,"8,757",-,Executive Condominium,1,99 yrs from 02/05/2001,2004,Private,569787,20,56,North East Region,Ang Mo Kio
THE QUARTZ,"1,100,000","1,076.4","1,022",28 Jun 2019,51 COMPASSVALE BOW #15-01,Resale,Strata,100,"11,000",-,Condominium,1,99 yrs from 18/04/2005,2009,Private,544984,19,54,North East Region,Sengkang
BOTANIQUE AT BARTLEY,"990,000",731.95,"1,353",28 Jun 2019,233 UPPER PAYA LEBAR ROAD #12-32,Sub Sale,Strata,68,"14,559",-,Condominium,1,99 yrs from 14/04/2014,2019,Private,533869,19,53,North East Region,Serangoon
BOULEVARD 88,"6,099,300","1,776.06","3,434",28 Jun 2019,86 ORCHARD BOULEVARD #08-02,New Sale,Strata,165,"36,965",-,Apartment,1,Freehold,Uncompleted,Private,248655,10,24,Central Region,Orchard
THE SAIL @ MARINA BAY,"1,180,000",656.6,"1,797",28 Jun 2019,2 MARINA BOULEVARD #25-07,Resale,Strata,61,"19,344",-,Apartment,1,99 yrs from 12/08/2002,2008,Private,018987,01,01,Central Region,Downtown Core
THE RIVERVALE,"968,000","1,259.39",769,28 Jun 2019,3 RIVERVALE LINK #10-27,Resale,Strata,117,"8,274",-,Executive Condominium,1,99 yrs from 18/12/1997,2000,HDB,545119,19,54,North East Region,Sengkang
BOTANIQUE AT BARTLEY,"770,000",495.14,"1,555",28 Jun 2019,233 UPPER PAYA LEBAR ROAD #09-37,Sub Sale,Strata,46,"16,739",-,Condominium,1,99 yrs from 14/04/2014,2019,HDB,533869,19,53,North East Region,Serangoon
THE INFLORA,"832,000",818.06,"1,017",28 Jun 2019,57 FLORA DRIVE #04-23,Resale,Strata,76,"10,947",-,Condominium,1,99 yrs from 25/05/2012,2016,HDB,506865,17,50,East Region,Pasir Ris
SOPHIA VIEW,"9,280,000","8,482.03","1,094",28 Jun 2019,108 ENBLOC SOPHIA ROAD #03-01 ETC,Resale,Strata,788,"11,777",-,Apartment,5,Freehold,1997,N.A,228173,09,22,Central Region,Rochor
PRISTINE HEIGHTS,"1,645,000","1,356.26","1,213",28 Jun 2019,77 MERGUI ROAD #14-01,Resale,Strata,126,"13,056",-,Apartment,1,Freehold,2009,Private,219053,08,21,Central Region,Kallang
EUHABITAT,"750,000",581.26,"1,290",28 Jun 2019,228 JALAN EUNOS #01-133,Resale,Strata,54,"13,889",-,Condominium,1,99 yrs from 06/12/2010,2015,HDB,415868,14,41,East Region,Bedok
BURLINGTON SQUARE,"1,320,000","1,065.64","1,239",28 Jun 2019,175B BENCOOLEN STREET #17-11,Resale,Strata,99,"13,333",-,Apartment,1,99 yrs from 10/06/1996,1998,HDB,189651,07,18,Central Region,Rochor
SIMS URBAN OASIS,"1,445,000",958,"1,508",28 Jun 2019,8 SIMS DRIVE #08-29,Resale,Strata,89,"16,236",-,Condominium,1,99 yrs from 29/07/2014,2017,HDB,387389,14,38,Central Region,Geylang
16 @ AMBER,"1,018,000",667.37,"1,525",28 Jun 2019,16 AMBER ROAD #10-04,Resale,Strata,62,"16,419",-,Apartment,1,Freehold,2014,HDB,439866,15,43,Central Region,Marine Parade
THE IMPERIAL,"2,000,000",990.29,"2,020",28 Jun 2019,3 JALAN RUMBIA #13-04,Resale,Strata,92,"21,739",-,Condominium,1,Freehold,2006,Private,239617,09,23,Central Region,Museum
PEBBLE BAY,"4,200,000","2,626.42","1,599",28 Jun 2019,130 TANJONG RHU ROAD #07-14,Resale,Strata,244,"17,213",-,Condominium,1,99 yrs from 09/03/1994,1997,Private,436918,15,43,Central Region,Kallang
BOTANIQUE AT BARTLEY,"1,294,000",861.12,"1,503",28 Jun 2019,221 UPPER PAYA LEBAR ROAD #17-04,Sub Sale,Strata,80,"16,175",-,Condominium,1,99 yrs from 14/04/2014,2019,HDB,533875,19,53,North East Region,Serangoon
CITYSCAPE @FARRER PARK,"1,520,000",990.29,"1,535",28 Jun 2019,101 MERGUI ROAD #29-07,Resale,Strata,92,"16,522",-,Condominium,1,Freehold,2014,Private,219067,08,21,Central Region,Kallang
RIVERPARC RESIDENCE,"1,210,000","1,345.5",899,28 Jun 2019,92 PUNGGOL DRIVE #05-06,Resale,Strata,125,"9,680",-,Executive Condominium,1,99 yrs from 27/12/2010,2014,HDB,828795,19,82,North East Region,Punggol
HERITAGE VIEW,"1,340,000","1,194.8","1,122",28 Jun 2019,10 DOVER RISE #04-11,Resale,Strata,111,"12,072",-,Condominium,1,99 yrs from 12/08/1996,2000,HDB,138680,05,13,Central Region,Queenstown
EAST MEADOWS,"1,320,000","1,614.6",818,28 Jun 2019,34 TANAH MERAH KECHIL ROAD #01-29,Resale,Strata,150,"8,800",-,Condominium,1,99 yrs from 02/03/1998,2002,Private,465560,16,46,East Region,Bedok
RIVERPARC RESIDENCE,"1,070,000","1,237.86",864,28 Jun 2019,90 PUNGGOL DRIVE #08-04,Resale,Strata,115,"9,304",-,Executive Condominium,1,99 yrs from 27/12/2010,2014,Private,828794,19,82,North East Region,Punggol
N.A.,"5,828,000","4,221.64","1,381",28 Jun 2019,13A JALAN LATEH,Resale,Land,392.2,"14,860",-,Semi-Detached House,1,Freehold,2008,Private,359160,13,35,North East Region,Serangoon
N.A.,"2,428,000","1,927.83","1,259",28 Jun 2019,4 HILLSIDE TERRACE,Resale,Land,179.1,"13,557",-,Terrace House,1,999 yrs from 02/12/1878,-,Private,548899,19,54,North East Region,Hougang
RIPPLE BAY,"1,220,000","1,087.16","1,122",28 Jun 2019,16 PASIR RIS LINK #07-62,Resale,Strata,101,"12,079",-,Condominium,1,99 yrs from 10/08/2011,2015,Private,518166,18,51,East Region,Pasir Ris
SHELFORD 23,"2,250,000","1,668.42","1,349",28 Jun 2019,23A SHELFORD ROAD #05-06,Resale,Strata,155,"14,516",-,Apartment,1,Freehold,2011,Private,286655,11,28,Central Region,Bukit Timah
SKY EVERTON,"2,491,000","1,108.69","2,247",29 Jun 2019,50 EVERTON ROAD #13-08,New Sale,Strata,103,"24,184",-,Apartment,1,Freehold,Uncompleted,Private,089396,02,08,Central Region,Bukit Merah
TREASURE AT TAMPINES,"1,399,000","1,087.16","1,287",29 Jun 2019,27 TAMPINES LANE #06-96,New Sale,Strata,101,"13,851",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528472,18,52,East Region,Tampines
RIVERFRONT RESIDENCES,"1,210,000",914.94,"1,322",29 Jun 2019,53 HOUGANG AVENUE 7 #03-70,New Sale,Strata,85,"14,235",-,Apartment,1,99 yrs from 31/05/2018,Uncompleted,HDB,533819,19,53,North East Region,Hougang
REZI 24,"824,600",548.96,"1,502",29 Jun 2019,39 LORONG 24 GEYLANG #06-08,New Sale,Strata,51,"16,169",-,Apartment,1,Freehold,Uncompleted,HDB,398636,14,39,Central Region,Geylang
PARC ESTA,"1,908,000","1,227.1","1,555",29 Jun 2019,900 SIMS AVENUE #05-03,New Sale,Strata,114,"16,737",-,Apartment,1,99 yrs from 12/07/2018,Uncompleted,Private,408966,14,40,Central Region,Geylang
TREASURE AT TAMPINES,"895,000",678.13,"1,320",29 Jun 2019,43 TAMPINES LANE #04-140,New Sale,Strata,63,"14,206",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528464,18,52,East Region,Tampines
SKY EVERTON,"1,888,000",656.6,"2,875",29 Jun 2019,50 EVERTON ROAD #33-06,New Sale,Strata,61,"30,951",-,Apartment,1,Freehold,Uncompleted,Private,089396,02,08,Central Region,Bukit Merah
PARC ESTA,"1,239,000",710.42,"1,744",29 Jun 2019,910 SIMS AVENUE #15-49,New Sale,Strata,66,"18,773",-,Apartment,1,99 yrs from 12/07/2018,Uncompleted,HDB,408971,14,40,Central Region,Geylang
PARC ESTA,"1,932,000","1,227.1","1,574",29 Jun 2019,900 SIMS AVENUE #08-03,New Sale,Strata,114,"16,947",-,Apartment,1,99 yrs from 12/07/2018,Uncompleted,Private,408966,14,40,Central Region,Geylang
SKY EVERTON,"1,248,000",592.02,"2,108",29 Jun 2019,50 EVERTON ROAD #13-04,New Sale,Strata,55,"22,691",-,Apartment,1,Freehold,Uncompleted,HDB,089396,02,08,Central Region,Bukit Merah
PARC ESTA,"1,126,000",635.08,"1,773",29 Jun 2019,908 SIMS AVENUE #17-37,New Sale,Strata,59,"19,085",-,Apartment,1,99 yrs from 12/07/2018,Uncompleted,Private,408970,14,40,Central Region,Geylang
SKY EVERTON,"1,759,000",807.3,"2,179",29 Jun 2019,50 EVERTON ROAD #23-10,New Sale,Strata,75,"23,453",-,Apartment,1,Freehold,Uncompleted,Private,089396,02,08,Central Region,Bukit Merah
TREASURE AT TAMPINES,"1,156,000",914.94,"1,263",29 Jun 2019,47 TAMPINES LANE #11-162,New Sale,Strata,85,"13,600",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528462,18,52,East Region,Tampines
STIRLING RESIDENCES,"1,293,000",688.9,"1,877",29 Jun 2019,23 STIRLING ROAD #18-19,New Sale,Strata,64,"20,203",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,HDB,148961,03,14,Central Region,Queenstown
SKY EVERTON,"1,759,000",807.3,"2,179",29 Jun 2019,50 EVERTON ROAD #23-01,New Sale,Strata,75,"23,453",-,Apartment,1,Freehold,Uncompleted,Private,089396,02,08,Central Region,Bukit Merah
PARC ESTA,"1,508,000",914.94,"1,648",29 Jun 2019,910 SIMS AVENUE #08-51,New Sale,Strata,85,"17,741",-,Apartment,1,99 yrs from 12/07/2018,Uncompleted,HDB,408971,14,40,Central Region,Geylang
PARC ESTA,"1,482,000",904.18,"1,639",29 Jun 2019,902 SIMS AVENUE #16-13,New Sale,Strata,84,"17,643",-,Apartment,1,99 yrs from 12/07/2018,Uncompleted,Private,408967,14,40,Central Region,Geylang
PARC ESTA,"1,513,000",914.94,"1,654",29 Jun 2019,910 SIMS AVENUE #10-51,New Sale,Strata,85,"17,800",-,Apartment,1,99 yrs from 12/07/2018,Uncompleted,Private,408971,14,40,Central Region,Geylang
RIVERFRONT RESIDENCES,"708,000",516.67,"1,370",29 Jun 2019,57 HOUGANG AVENUE 7 #06-85,New Sale,Strata,48,"14,750",-,Apartment,1,99 yrs from 31/05/2018,Uncompleted,Private,533821,19,53,North East Region,Hougang
SKY EVERTON,"1,220,000",462.85,"2,636",29 Jun 2019,50 EVERTON ROAD #17-04,New Sale,Strata,43,"28,372",-,Apartment,1,Freehold,Uncompleted,HDB,089396,02,08,Central Region,Bukit Merah
THE TRE VER,"1,712,000","1,108.69","1,544",29 Jun 2019,66 POTONG PASIR AVENUE 1 #11-31,New Sale,Strata,103,"16,621",-,Condominium,1,99 yrs from 27/03/2018,Uncompleted,Private,358394,13,35,Central Region,Toa Payoh
THE FLORENCE RESIDENCES,"815,000",527.44,"1,545",29 Jun 2019,91 HOUGANG AVENUE 2 #15-45,New Sale,Strata,49,"16,633",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,Private,538864,19,53,North East Region,Hougang
TREASURE AT TAMPINES,"797,000",581.26,"1,371",29 Jun 2019,5 TAMPINES LANE #07-21,New Sale,Strata,54,"14,759",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528485,18,52,East Region,Tampines
RIVERFRONT RESIDENCES,"1,940,000","1,485.43","1,306",29 Jun 2019,57 HOUGANG AVENUE 7 #05-82,New Sale,Strata,138,"14,058",-,Apartment,1,99 yrs from 31/05/2018,Uncompleted,HDB,533821,19,53,North East Region,Hougang
THE TRE VER,"1,220,000",742.72,"1,643",29 Jun 2019,68 POTONG PASIR AVENUE 1 #13-39,New Sale,Strata,69,"17,681",-,Condominium,1,99 yrs from 27/03/2018,Uncompleted,HDB,358395,13,35,Central Region,Toa Payoh
THE FLORENCE RESIDENCES,"1,305,000",936.47,"1,394",29 Jun 2019,97 HOUGANG AVENUE 2 #09-79,New Sale,Strata,87,"15,000",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,HDB,533753,19,53,North East Region,Hougang
TREASURE AT TAMPINES,"1,601,000","1,237.86","1,293",29 Jun 2019,25 TAMPINES LANE #02-89,New Sale,Strata,115,"13,922",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,Private,528473,18,52,East Region,Tampines
TREASURE AT TAMPINES,"2,056,000","1,722.24","1,194",29 Jun 2019,31 TAMPINES LANE #06-103,New Sale,Strata,160,"12,850",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528470,18,52,East Region,Tampines
TREASURE AT TAMPINES,"662,000",484.38,"1,367",29 Jun 2019,51 TAMPINES LANE #11-176,New Sale,Strata,45,"14,711",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528460,18,52,East Region,Tampines
PARC ESTA,"910,000",548.96,"1,658",29 Jun 2019,904 SIMS AVENUE #18-21,New Sale,Strata,51,"17,843",-,Apartment,1,99 yrs from 12/07/2018,Uncompleted,Private,408968,14,40,Central Region,Geylang
KENT RIDGE HILL RESIDENCES,"833,000",473.62,"1,759",29 Jun 2019,62A SOUTH BUONA VISTA ROAD #01-39,New Sale,Strata,44,"18,932",-,Apartment,1,99 yrs from 10/11/2018,Uncompleted,HDB,117325,05,11,Central Region,Queenstown
TREASURE AT TAMPINES,"895,000",678.13,"1,320",29 Jun 2019,37 TAMPINES LANE #06-121,New Sale,Strata,63,"14,206",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528467,18,52,East Region,Tampines
BELGRAVIA GREEN,"3,089,490","3,466.01",891,29 Jun 2019,317 BELGRAVIA DRIVE,New Sale,Strata,322,"9,595",-,Terrace House,1,Freehold,Uncompleted,Private,804337,28,80,North East Region,Serangoon
MAYFAIR MODERN,"1,640,000",807.3,"2,031",30 Jun 2019,6 RIFLE RANGE ROAD #04-13,New Sale,Strata,75,"21,867",-,Condominium,1,99 yrs from 18/09/2018,Uncompleted,Private,588375,21,58,Central Region,Bukit Timah
SKY EVERTON,"1,742,000",645.84,"2,697",30 Jun 2019,50 EVERTON ROAD #35-10,New Sale,Strata,60,"29,033",-,Apartment,1,Freehold,Uncompleted,Private,089396,02,08,Central Region,Bukit Merah
PARC ESTA,"1,083,000",635.08,"1,705",30 Jun 2019,910 SIMS AVENUE #10-45,New Sale,Strata,59,"18,356",-,Apartment,1,99 yrs from 12/07/2018,Uncompleted,Private,408971,14,40,Central Region,Geylang
SOUTH BEACH RESIDENCES,"5,953,500","1,743.77","3,414",30 Jun 2019,28 BEACH ROAD #26-06,Resale,Strata,162,"36,750",-,Apartment,1,99 yrs from 10/12/2007,2016,N.A,189762,07,18,Central Region,Downtown Core
PARC ESTA,"936,000",527.44,"1,775",30 Jun 2019,900 SIMS AVENUE #05-07,New Sale,Strata,49,"19,102",-,Apartment,1,99 yrs from 12/07/2018,Uncompleted,Private,408966,14,40,Central Region,Geylang
LE QUEST,"1,241,000",882.65,"1,406",30 Jun 2019,10 BUKIT BATOK STREET 41 #07-28,New Sale,Strata,82,"15,134",-,Apartment,1,99 yrs from 29/08/2016,Uncompleted,HDB,657977,23,65,West Region,Bukit Batok
SKY EVERTON,"1,708,000",678.13,"2,519",30 Jun 2019,50 EVERTON ROAD #11-09,New Sale,Strata,63,"27,111",-,Apartment,1,Freehold,Uncompleted,Private,089396,02,08,Central Region,Bukit Merah
AFFINITY AT SERANGOON,"722,000",473.62,"1,524",30 Jun 2019,22 SERANGOON NORTH AVENUE 1 #11-22,New Sale,Strata,44,"16,409",-,Apartment,1,99 yrs from 18/05/2018,Uncompleted,HDB,554338,19,55,North East Region,Serangoon
THE FLORENCE RESIDENCES,"1,054,000",721.19,"1,461",30 Jun 2019,87 HOUGANG AVENUE 2 #09-34,New Sale,Strata,67,"15,731",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,HDB,538862,19,53,North East Region,Hougang
RIVIERE,"1,569,460",559.73,"2,804",30 Jun 2019,1 JIAK KIM STREET #04-03,New Sale,Strata,52,"30,182",-,Apartment,1,99 yrs from 07/03/2018,Uncompleted,Private,169423,03,16,Central Region,Singapore River
PARK COLONIAL,"2,421,000","1,410.08","1,717",30 Jun 2019,12 WOODLEIGH LANE #08-55,New Sale,Strata,131,"18,481",-,Condominium,1,99 yrs from 11/10/2017,Uncompleted,HDB,357658,13,35,Central Region,Toa Payoh
MAYFAIR MODERN,"2,058,000","1,044.11","1,971",30 Jun 2019,6 RIFLE RANGE ROAD #05-16,New Sale,Strata,97,"21,216",-,Condominium,1,99 yrs from 18/09/2018,Uncompleted,Private,588375,21,58,Central Region,Bukit Timah
SLOANE RESIDENCES,"2,217,200",742.72,"2,985",30 Jun 2019,17 BALMORAL ROAD #02-02,New Sale,Strata,69,"32,133",-,Apartment,1,Freehold,Uncompleted,Private,259803,10,25,Central Region,Tanglin
SLOANE RESIDENCES,"3,453,312","1,248.62","2,766",30 Jun 2019,17 BALMORAL ROAD #03-06,New Sale,Strata,116,"29,770",-,Apartment,1,Freehold,Uncompleted,Private,259803,10,25,Central Region,Tanglin
STIRLING RESIDENCES,"1,163,000",624.31,"1,863",30 Jun 2019,23 STIRLING ROAD #25-18,New Sale,Strata,58,"20,052",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,HDB,148961,03,14,Central Region,Queenstown
BOULEVARD 88,"9,922,000","2,777.11","3,573",30 Jun 2019,88 ORCHARD BOULEVARD #04-06,New Sale,Strata,258,"38,457",-,Apartment,1,Freehold,Uncompleted,HDB,248656,10,24,Central Region,Orchard
SLOANE RESIDENCES,"2,217,200",742.72,"2,985",30 Jun 2019,17 BALMORAL ROAD #02-01,New Sale,Strata,69,"32,133",-,Apartment,1,Freehold,Uncompleted,Private,259803,10,25,Central Region,Tanglin
SKY EVERTON,"1,697,000",645.84,"2,628",30 Jun 2019,50 EVERTON ROAD #26-10,New Sale,Strata,60,"28,283",-,Apartment,1,Freehold,Uncompleted,Private,089396,02,08,Central Region,Bukit Merah
KENT RIDGE HILL RESIDENCES,"1,196,000",742.72,"1,610",30 Jun 2019,50A SOUTH BUONA VISTA ROAD #05-15,New Sale,Strata,69,"17,333",-,Apartment,1,99 yrs from 10/11/2018,Uncompleted,Private,118179,05,11,Central Region,Queenstown
