Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
WOLSKEL LODGE,"1,860,000","2,518.78",738,05 Jan 2017,95 WOLSKEL ROAD,Resale,Strata,234,"7,949",-,Terrace House,1,Freehold,1997,Private,357990,13,35,North East Region,Serangoon
THE VISIONAIRE,"769,500",958,803,05 Jan 2017,182 CANBERRA DRIVE #04-28,New Sale,Strata,89,"8,646",-,Executive Condominium,1,99 yrs from 09/01/2015,Uncompleted,N.A,767953,27,76,North Region,Sembawang
VUE 8 RESIDENCE,"1,203,300","1,506.96",798,05 Jan 2017,85 PASIR RIS HEIGHTS #02-05,New Sale,Strata,140,"8,595",-,Condominium,1,99 yrs from 10/09/2012,Uncompleted,Private,519284,18,51,East Region,Pasir Ris
THE CASCADIA,"2,300,000","1,420.85","1,619",05 Jan 2017,935 BUKIT TIMAH ROAD #02-33,Resale,Strata,132,"17,424",-,Condominium,1,Freehold,2010,Private,589645,21,58,Central Region,Bukit Timah
EMERALD GARDEN,"942,500",828.83,"1,137",05 Jan 2017,33 CLUB STREET #04-16,Resale,Strata,77,"12,240",-,Condominium,1,999 yrs from 01/10/1827,1999,HDB,069415,01,06,Central Region,Outram
SHAMROCK PARK,"9,400,000","6,055.83","1,552",05 Jan 2017,55 NAMLY AVENUE,Resale,Land,562.6,"16,708",-,Detached House,1,Freehold,2007,Private,267626,10,26,Central Region,Bukit Timah
RIVERBANK @ FERNVALE,"963,000","1,011.82",952,05 Jan 2017,13 FERNVALE CLOSE #12-17,New Sale,Strata,94,"10,245",-,Condominium,1,99 yrs from 10/07/2013,Uncompleted,HDB,797476,28,79,North East Region,Sengkang
THE ALPS RESIDENCES,"693,000",699.66,990,05 Jan 2017,107 TAMPINES STREET 86 #01-16,New Sale,Strata,65,"10,662",-,Condominium,1,99 yrs from 03/08/2015,Uncompleted,Private,528533,18,52,East Region,Tampines
MAYSPRINGS,"890,000","1,334.74",667,05 Jan 2017,6 PETIR ROAD #07-10,Resale,Strata,124,"7,177",-,Apartment,1,99 yrs from 01/12/1994,1998,HDB,678267,23,67,West Region,Bukit Panjang
THE STELLAR,"1,500,000","1,334.74","1,124",05 Jan 2017,20 WEST COAST ROAD #02-29,Resale,Strata,124,"12,097",-,Condominium,1,Freehold,2008,Private,127308,05,12,West Region,Clementi
KENT RESIDENCES,"875,000",818.06,"1,070",05 Jan 2017,23 KENT ROAD #06-01,Resale,Strata,76,"11,513",-,Apartment,1,Freehold,2009,HDB,219219,08,21,Central Region,Kallang
PAYA LEBAR GARDENS,"1,900,000","1,627.52","1,167",05 Jan 2017,382 UPPER PAYA LEBAR ROAD,Resale,Land,151.2,"12,566",-,Terrace House,1,Freehold,1971,Private,534975,19,53,North East Region,Hougang
E MAISON,"1,666,692","1,205.57","1,382",05 Jan 2017,28 BRADDELL ROAD #03-04,New Sale,Strata,112,"14,881",-,Apartment,1,Freehold,2016,HDB,359966,13,35,North East Region,Serangoon
CANNE LODGE,"830,000",818.06,"1,015",05 Jan 2017,75 LORONG 3 GEYLANG #04-02,Resale,Strata,76,"10,921",-,Apartment,1,Freehold,1995,HDB,388869,14,38,Central Region,Kallang
PEARL BANK APARTMENT,"1,180,000","1,754.53",673,05 Jan 2017,1 PEARL BANK #12-13,Resale,Strata,163,"7,239",-,Apartment,1,99 yrs from 02/06/1970,1976,HDB,169016,03,16,Central Region,Outram
NATHAN RESIDENCES,"950,000",592.02,"1,605",06 Jan 2017,25 NATHAN ROAD #02-08,Resale,Strata,55,"17,273",-,Apartment,1,Freehold,2013,Private,248745,10,24,Central Region,Tanglin
TREASURES@G6,"620,000",462.85,"1,340",06 Jan 2017,35 LORONG 6 GEYLANG #07-06,New Sale,Strata,43,"14,419",-,Apartment,1,Freehold,2017,Private,399187,14,39,Central Region,Geylang
THE TRILINQ,"1,820,000","1,517.72","1,199",06 Jan 2017,28 JALAN LEMPENG #20-03,New Sale,Strata,141,"12,908",-,Condominium,1,99 yrs from 16/04/2012,Uncompleted,HDB,128807,05,12,West Region,Clementi
ESPADA,"838,000",355.21,"2,359",06 Jan 2017,48 ST. THOMAS WALK #05-03,Resale,Strata,33,"25,394",-,Apartment,1,Freehold,2013,Private,238126,09,23,Central Region,River Valley
PRINCIPAL GARDEN,"903,000",505.91,"1,775",06 Jan 2017,93 PRINCE CHARLES CRESCENT #24-05,New Sale,Strata,47,"19,106","898,000",Condominium,1,99 yrs from 21/07/2014,Uncompleted,Private,159026,03,15,Central Region,Bukit Merah
THE LINEAR,"1,300,000","1,851.41",702,06 Jan 2017,882 UPPER BUKIT TIMAH ROAD #06-05,Resale,Strata,172,"7,558",-,Apartment,1,999 yrs from 02/10/1876,2006,HDB,678182,23,67,West Region,Bukit Panjang
TREASURES@G6,"609,432",452.09,"1,348",06 Jan 2017,35 LORONG 6 GEYLANG #07-02,New Sale,Strata,42,"14,510",-,Apartment,1,Freehold,Uncompleted,N.A,399187,14,39,Central Region,Geylang
THE QUAYSIDE,"4,075,000","3,229.2","1,262",06 Jan 2017,60 ROBERTSON QUAY #10-05,Resale,Strata,300,"13,583",-,Apartment,1,99 yrs from 03/02/1994,1998,Private,238252,09,23,Central Region,Singapore River
DE CENTURION,"840,000",570.49,"1,472",06 Jan 2017,6A TANJONG RHU ROAD #14-02,Resale,Strata,53,"15,849",-,Apartment,1,Freehold,2010,HDB,436884,15,43,Central Region,Kallang
REGENTVILLE,"832,000","1,076.4",773,06 Jan 2017,2 HOUGANG STREET 92 #09-07,Resale,Strata,100,"8,320",-,Apartment,1,99 yrs from 24/04/1996,1999,HDB,538683,19,53,North East Region,Hougang
THE VENUE RESIDENCES,"1,140,475",839.59,"1,358",06 Jan 2017,8 TAI THONG CRESCENT #09-07,New Sale,Strata,78,"14,621",-,Apartment,1,99 yrs from 05/12/2012,Uncompleted,HDB,347842,13,34,Central Region,Toa Payoh
8 @ MOUNT SOPHIA,"1,750,000","1,184.04","1,478",06 Jan 2017,8 MOUNT SOPHIA #04-52,Resale,Strata,110,"15,909",-,Condominium,1,103 yrs from 28/11/2002,2007,HDB,228463,09,22,Central Region,Rochor
THE SANTORINI,"950,000",914.94,"1,038",06 Jan 2017,29 TAMPINES STREET 86 #09-29,New Sale,Strata,85,"11,176",-,Condominium,1,99 yrs from 16/10/2013,Uncompleted,HDB,528571,18,52,East Region,Tampines
BOATHOUSE RESIDENCES,"635,000",624.31,"1,017",06 Jan 2017,23 UPPER SERANGOON VIEW #09-01,Resale,Strata,58,"10,948",-,Condominium,1,99 yrs from 09/02/2011,2015,HDB,534047,19,53,North East Region,Hougang
SOL ACRES,"686,000",850.36,807,06 Jan 2017,10 CHOA CHU KANG GROVE #11-27,New Sale,Strata,79,"8,684",-,Executive Condominium,1,99 yrs from 02/06/2014,Uncompleted,HDB,688207,23,68,West Region,Choa Chu Kang
SEAVIEW POINT,"1,720,000","1,388.56","1,239",06 Jan 2017,15 AMBER ROAD #05-02,Resale,Strata,129,"13,333",-,Apartment,1,Freehold,1994,HDB,439865,15,43,Central Region,Marine Parade
CANNE LODGE,"1,350,000","1,506.96",896,06 Jan 2017,75 LORONG 3 GEYLANG #01-01,Resale,Strata,140,"9,643",-,Apartment,1,Freehold,1995,HDB,388869,14,38,Central Region,Kallang
GARDENVISTA,"1,060,000",861.12,"1,231",06 Jan 2017,962 DUNEARN ROAD #03-33,Resale,Strata,80,"13,250",-,Condominium,1,99 yrs from 09/09/1999,2006,Private,589487,21,58,Central Region,Bukit Timah
THE TEMBUSU,"953,500",635.08,"1,501",06 Jan 2017,107 TAMPINES ROAD #17-04,New Sale,Strata,59,"16,161",-,Condominium,1,Freehold,2016,HDB,535129,19,53,North East Region,Hougang
FOREST WOODS,"1,048,000",742.72,"1,411",06 Jan 2017,9 LORONG LEW LIAN #10-08,New Sale,Strata,69,"15,188",-,Condominium,1,99 yrs from 05/02/2016,Uncompleted,Private,536494,19,53,North East Region,Serangoon
VILLA MARINA,"1,525,000","2,012.87",758,06 Jan 2017,21 JALAN SEMPADAN #04-06,Resale,Strata,187,"8,155",-,Condominium,1,99 yrs from 13/02/1995,1999,Private,457398,15,45,East Region,Bedok
ICON,"1,450,000",925.7,"1,566",06 Jan 2017,10 GOPENG STREET #30-02,Resale,Strata,86,"16,860",-,Apartment,1,99 yrs from 29/01/2002,2007,Private,078878,02,07,Central Region,Downtown Core
N.A.,"3,100,000","1,824.5","1,699",06 Jan 2017,4 JALAN ADAT,Resale,Land,169.5,"18,289",-,Terrace House,1,Freehold,1968,Private,299384,11,29,Central Region,Novena
TREVISTA,"950,000",688.9,"1,379",06 Jan 2017,23 LORONG 3 TOA PAYOH #18-09,Resale,Strata,64,"14,844",-,Condominium,1,99 yrs from 15/07/2008,2011,HDB,319582,12,31,Central Region,Toa Payoh
HARBOUR VIEW TOWERS,"1,500,000","1,614.6",929,06 Jan 2017,21 TELOK BLANGAH DRIVE #11-01,Resale,Strata,150,"10,000",-,Condominium,1,99 yrs from 01/06/1990,1994,HDB,109258,04,10,Central Region,Bukit Merah
THE GLADES,"1,900,000","1,506.96","1,261",06 Jan 2017,8 BEDOK RISE #05-25,New Sale,Strata,140,"13,571",-,Condominium,1,99 yrs from 21/01/2013,2016,Private,469600,16,46,East Region,Bedok
FLORAVILLE,"710,100",613.55,"1,157",06 Jan 2017,2 CACTUS ROAD #04-01,New Sale,Strata,57,"12,458",-,Apartment,1,Freehold,Uncompleted,HDB,809578,28,80,North East Region,Ang Mo Kio
KEW VALE,"2,068,000","2,453.12",843,06 Jan 2017,34 KEW AVENUE,Resale,Land,227.9,"9,074",-,Terrace House,1,99 yrs from 03/02/1994,1996,Private,466351,16,46,East Region,Bedok
SELETAR HILLS ESTATE,"1,680,000","2,160.33",778,06 Jan 2017,28 JALAN KERUING,Resale,Land,200.7,"8,371",-,Terrace House,1,Freehold,-,Private,808948,28,80,North East Region,Serangoon
THE GLADES,"1,515,000","1,065.64","1,422",06 Jan 2017,8 BEDOK RISE #06-25,New Sale,Strata,99,"15,303",-,Condominium,1,99 yrs from 21/01/2013,2016,Private,469600,16,46,East Region,Bedok
PARC SOPHIA,"1,010,000",667.37,"1,513",06 Jan 2017,12 ADIS ROAD #02-20,Resale,Strata,62,"16,290",-,Apartment,1,Freehold,2011,HDB,229976,09,22,Central Region,Rochor
HILLSTA,"680,000",538.2,"1,263",06 Jan 2017,68 PHOENIX ROAD #17-09,Sub Sale,Strata,50,"13,600",-,Condominium,1,99 yrs from 03/10/2011,2016,Private,668202,23,66,West Region,Bukit Batok
THE VALES,"982,000","1,270.15",773,06 Jan 2017,83 ANCHORVALE CRESCENT #10-26,New Sale,Strata,118,"8,322",-,Executive Condominium,1,99 yrs from 19/05/2014,Uncompleted,HDB,544626,19,54,North East Region,Sengkang
THE VISION,"1,530,000","1,313.21","1,165",06 Jan 2017,81 WEST COAST CRESCENT #28-07,Resale,Strata,122,"12,541",-,Condominium,1,99 yrs from 25/06/2008,2014,HDB,126794,05,12,West Region,Clementi
RIVERSAILS,"1,367,000","1,367.03","1,000",06 Jan 2017,6 UPPER SERANGOON CRESCENT #16-12,Resale,Strata,127,"10,764",-,Condominium,1,99 yrs from 07/12/2011,2016,HDB,534033,19,53,North East Region,Hougang
STARS OF KOVAN,"1,129,000",753.48,"1,498",06 Jan 2017,980 UPPER SERANGOON ROAD #17-02,New Sale,Strata,70,"16,129",-,Apartment,1,99 yrs from 25/02/2015,Uncompleted,HDB,533856,19,53,North East Region,Hougang
THE INTERLACE,"2,880,000","3,121.56",923,06 Jan 2017,192 DEPOT ROAD #13-22,Resale,Strata,290,"9,931",-,Condominium,1,99 yrs from 11/02/2009,2013,Private,109690,04,10,Central Region,Bukit Merah
N.A.,"3,820,000","5,117.21",747,06 Jan 2017,14 PHILLIPS AVENUE,Resale,Land,475.4,"8,035",-,Semi-Detached House,1,999 yrs from 01/01/1886,-,Private,546938,19,54,North East Region,Hougang
SANT RITZ,"2,038,000","1,786.82","1,141",06 Jan 2017,1 PHENG GECK AVENUE #01-05,New Sale,Strata,166,"12,277",-,Condominium,1,99 yrs from 01/10/2012,2016,N.A,348196,13,34,Central Region,Toa Payoh
WATERFRONT GOLD,"1,200,000","1,011.82","1,186",06 Jan 2017,754 BEDOK RESERVOIR ROAD #11-11,Resale,Strata,94,"12,766",-,Condominium,1,99 yrs from 26/11/2009,2014,Private,479258,16,47,East Region,Bedok
THOMSON IMPRESSIONS,"731,200",462.85,"1,580",07 Jan 2017,3 LORONG PUNTONG #04-13,New Sale,Strata,43,"17,005",-,Apartment,1,99 yrs from 12/01/2015,Uncompleted,HDB,576444,20,57,Central Region,Bishan
THE VENUE RESIDENCES,"1,546,440","1,130.22","1,368",07 Jan 2017,14 TAI THONG CRESCENT #14-25,New Sale,Strata,105,"14,728",-,Apartment,1,99 yrs from 05/12/2012,Uncompleted,Private,347848,13,34,Central Region,Toa Payoh
PARC RIVIERA,"605,880",462.85,"1,309",07 Jan 2017,103 WEST COAST VALE #35-15,New Sale,Strata,43,"14,090",-,Condominium,1,99 yrs from 11/11/2015,Uncompleted,N.A,126754,05,12,West Region,Clementi
QUEENS PEAK,"725,000",441.32,"1,643",07 Jan 2017,1 DUNDEE ROAD #15-10,New Sale,Strata,41,"17,683",-,Condominium,1,99 yrs from 28/09/2015,Uncompleted,HDB,149456,03,14,Central Region,Queenstown
THE TERRACE,"798,800","1,001.05",798,07 Jan 2017,96 EDGEDALE PLAINS #05-33,New Sale,Strata,93,"8,589",-,Executive Condominium,1,99 yrs from 30/10/2013,Uncompleted,N.A,828688,19,82,North East Region,Punggol
LAKE GRANDE,"1,084,000",818.06,"1,325",07 Jan 2017,10 JURONG LAKE LINK #15-34,New Sale,Strata,76,"14,263",-,Condominium,1,99 yrs from 09/06/2015,Uncompleted,Private,648131,22,64,West Region,Jurong West
SOL ACRES,"722,000",936.47,771,07 Jan 2017,10 CHOA CHU KANG GROVE #01-27,New Sale,Strata,87,"8,299",-,Executive Condominium,1,99 yrs from 02/06/2014,Uncompleted,HDB,688207,23,68,West Region,Choa Chu Kang
THE ALPS RESIDENCES,"978,000",936.47,"1,044",07 Jan 2017,103 TAMPINES STREET 86 #13-06,New Sale,Strata,87,"11,241",-,Condominium,1,99 yrs from 03/08/2015,Uncompleted,HDB,528576,18,52,East Region,Tampines
RIVERBANK @ FERNVALE,"933,000",947.23,985,07 Jan 2017,13 FERNVALE CLOSE #18-15,New Sale,Strata,88,"10,602",-,Condominium,1,99 yrs from 10/07/2013,Uncompleted,N.A,797476,28,79,North East Region,Sengkang
THE SANTORINI,"1,170,000","1,151.75","1,016",07 Jan 2017,29 TAMPINES STREET 86 #02-27,New Sale,Strata,107,"10,935",-,Condominium,1,99 yrs from 16/10/2013,Uncompleted,HDB,528571,18,52,East Region,Tampines
VUE 8 RESIDENCE,"1,386,000","1,345.5","1,030",07 Jan 2017,89 PASIR RIS HEIGHTS #14-13,New Sale,Strata,125,"11,088",-,Condominium,1,99 yrs from 10/09/2012,Uncompleted,HDB,519286,18,51,East Region,Pasir Ris
THE TERRACE,"840,100","1,076.4",780,07 Jan 2017,94 EDGEDALE PLAINS #12-31,New Sale,Strata,100,"8,401",-,Executive Condominium,1,99 yrs from 30/10/2013,Uncompleted,HDB,828687,19,82,North East Region,Punggol
SOL ACRES,"886,000","1,097.93",807,07 Jan 2017,4 CHOA CHU KANG GROVE #15-07,New Sale,Strata,102,"8,686",-,Executive Condominium,1,99 yrs from 02/06/2014,Uncompleted,HDB,688239,23,68,West Region,Choa Chu Kang
SIMS URBAN OASIS,"944,200",667.37,"1,415",07 Jan 2017,2 SIMS DRIVE #17-17,New Sale,Strata,62,"15,229",-,Condominium,1,99 yrs from 29/07/2014,Uncompleted,HDB,387386,14,38,Central Region,Geylang
THOMSON IMPRESSIONS,"737,000",462.85,"1,592",07 Jan 2017,3 LORONG PUNTONG #06-13,New Sale,Strata,43,"17,140",-,Apartment,1,99 yrs from 12/01/2015,Uncompleted,N.A,576444,20,57,Central Region,Bishan
SANT RITZ,"2,050,000","1,786.82","1,147",07 Jan 2017,1 PHENG GECK AVENUE #01-03,New Sale,Strata,166,"12,349",-,Condominium,1,99 yrs from 01/10/2012,2016,Private,348196,13,34,Central Region,Toa Payoh
BELLEWOODS,"1,147,410","1,528.49",751,07 Jan 2017,116 WOODLANDS AVENUE 5 #04-34,New Sale,Strata,142,"8,080",-,Executive Condominium,1,99 yrs from 12/08/2013,2017,HDB,739018,25,73,North Region,Woodlands
THE GLADES,"1,000,000",624.31,"1,602",07 Jan 2017,10 BEDOK RISE #09-33,New Sale,Strata,58,"17,241",-,Condominium,1,99 yrs from 21/01/2013,2016,Private,469601,16,46,East Region,Bedok
SOL ACRES,"834,000","1,097.93",760,07 Jan 2017,4 CHOA CHU KANG GROVE #02-07,New Sale,Strata,102,"8,176",-,Executive Condominium,1,99 yrs from 02/06/2014,Uncompleted,HDB,688239,23,68,West Region,Choa Chu Kang
THE TERRACE,"881,200","1,076.4",819,07 Jan 2017,100 EDGEDALE PLAINS #17-44,New Sale,Strata,100,"8,812",-,Executive Condominium,1,99 yrs from 30/10/2013,Uncompleted,HDB,828690,19,82,North East Region,Punggol
THE TERRACE,"809,400","1,001.05",809,08 Jan 2017,88 EDGEDALE PLAINS #14-19,New Sale,Strata,93,"8,703",-,Executive Condominium,1,99 yrs from 30/10/2013,2017,HDB,828684,19,82,North East Region,Punggol
THE VENUE RESIDENCES,"1,612,000","1,130.22","1,426",08 Jan 2017,14 TAI THONG CRESCENT #15-26,New Sale,Strata,105,"15,352",-,Apartment,1,99 yrs from 05/12/2012,Uncompleted,Private,347848,13,34,Central Region,Toa Payoh
SOL ACRES,"914,000","1,097.93",832,08 Jan 2017,4 CHOA CHU KANG GROVE #22-09,New Sale,Strata,102,"8,961",-,Executive Condominium,1,99 yrs from 02/06/2014,Uncompleted,HDB,688239,23,68,West Region,Choa Chu Kang
SIMS URBAN OASIS,"1,269,445",958,"1,325",08 Jan 2017,10 SIMS DRIVE #08-39,New Sale,Strata,89,"14,263",-,Condominium,1,99 yrs from 29/07/2014,Uncompleted,HDB,387390,14,38,Central Region,Geylang
THE CRITERION,"643,200",871.88,738,08 Jan 2017,7 YISHUN STREET 51 #01-14,New Sale,Strata,81,"7,941",-,Executive Condominium,1,99 yrs from 25/08/2014,Uncompleted,HDB,767969,27,76,North Region,Yishun
SOL ACRES,"692,000",925.7,748,08 Jan 2017,26 CHOA CHU KANG GROVE #07-59,New Sale,Strata,86,"8,047",-,Executive Condominium,1,99 yrs from 02/06/2014,2018,HDB,688215,23,68,West Region,Choa Chu Kang
THE WISTERIA,"1,026,500",968.76,"1,060",08 Jan 2017,596 YISHUN RING ROAD #09-17,New Sale,Strata,90,"11,406",-,Apartment,1,99 yrs from 27/04/2015,Uncompleted,HDB,768697,27,76,North Region,Yishun
THE WISTERIA,"1,316,900","1,173.28","1,122",08 Jan 2017,592 YISHUN RING ROAD #09-11,New Sale,Strata,109,"12,082",-,Apartment,1,99 yrs from 27/04/2015,Uncompleted,HDB,768695,27,76,North Region,Yishun
V ON SHENTON,"1,260,000",473.62,"2,660",08 Jan 2017,5A SHENTON WAY #42-11,New Sale,Strata,44,"28,636",-,Apartment,1,99 yrs from 29/11/2011,Uncompleted,HDB,068814,01,06,Central Region,Downtown Core
PARC RIVIERA,"857,000",710.42,"1,206",08 Jan 2017,101 WEST COAST VALE #08-10,New Sale,Strata,66,"12,985",-,Condominium,1,99 yrs from 11/11/2015,Uncompleted,HDB,126753,05,12,West Region,Clementi
BELLEWOODS,"970,000","1,280.92",757,08 Jan 2017,118 WOODLANDS AVENUE 5 #10-39,New Sale,Strata,119,"8,151",-,Executive Condominium,1,99 yrs from 12/08/2013,2017,HDB,739019,25,73,North Region,Woodlands
WESTWOOD RESIDENCES,"978,100","1,237.86",790,08 Jan 2017,194 WESTWOOD AVENUE #06-32,New Sale,Strata,115,"8,505",-,Executive Condominium,1,99 yrs from 14/04/2014,Uncompleted,HDB,648152,22,64,West Region,Jurong West
SOPHIA HILLS,"1,331,000",699.66,"1,902",08 Jan 2017,27 MOUNT SOPHIA #02-92,New Sale,Strata,65,"20,477",-,Condominium,1,99 yrs from 10/12/2013,Uncompleted,HDB,228478,09,22,Central Region,Rochor
FABER GARDEN CONDOMINIUM,"2,500,000","2,723.29",918,08 Jan 2017,10 ANGKLONG LANE #01-14,Resale,Strata,253,"9,881",-,Condominium,1,Freehold,1984,HDB,579982,20,57,Central Region,Bishan
SIMS URBAN OASIS,"947,000",667.37,"1,419",08 Jan 2017,2 SIMS DRIVE #15-01,New Sale,Strata,62,"15,274",-,Condominium,1,99 yrs from 29/07/2014,Uncompleted,Private,387386,14,38,Central Region,Geylang
COMMONWEALTH TOWERS,"1,435,300",904.18,"1,587",08 Jan 2017,230 COMMONWEALTH AVENUE #23-10,New Sale,Strata,84,"17,087",-,Condominium,1,99 yrs from 07/05/2013,Uncompleted,HDB,149739,03,14,Central Region,Queenstown
SOPHIA HILLS,"1,368,000",699.66,"1,955",08 Jan 2017,5 MOUNT SOPHIA #04-09,New Sale,Strata,65,"21,046",-,Condominium,1,99 yrs from 10/12/2013,Uncompleted,Private,228453,09,22,Central Region,Rochor
SOL ACRES,"849,000","1,044.11",813,08 Jan 2017,8 CHOA CHU KANG GROVE #18-20,New Sale,Strata,97,"8,753",-,Executive Condominium,1,99 yrs from 02/06/2014,2018,Private,688206,23,68,West Region,Choa Chu Kang
THE TERRACE,"866,200","1,076.4",805,08 Jan 2017,100 EDGEDALE PLAINS #14-44,New Sale,Strata,100,"8,662",-,Executive Condominium,1,99 yrs from 30/10/2013,Uncompleted,HDB,828690,19,82,North East Region,Punggol
WESTWOOD RESIDENCES,"1,155,000","1,474.67",783,08 Jan 2017,194 WESTWOOD AVENUE #06-29,New Sale,Strata,137,"8,431",-,Executive Condominium,1,99 yrs from 14/04/2014,Uncompleted,HDB,648152,22,64,West Region,Jurong West
SOL ACRES,"870,000","1,065.64",816,08 Jan 2017,12 CHOA CHU KANG GROVE #21-31,New Sale,Strata,99,"8,788",-,Executive Condominium,1,99 yrs from 02/06/2014,Uncompleted,N.A,688208,23,68,West Region,Choa Chu Kang
VIIO @ BALESTIER,"1,197,000",839.59,"1,426",09 Jan 2017,520 BALESTIER ROAD #05-03,New Sale,Strata,78,"15,346",-,Apartment,1,Freehold,Uncompleted,N.A,329853,12,32,Central Region,Novena
THE MAKENA,"1,450,000","1,151.75","1,259",09 Jan 2017,123 MEYER ROAD #23-06,Resale,Strata,107,"13,551",-,Condominium,1,Freehold,1998,Private,437934,15,43,Central Region,Marine Parade
THE TRILINQ,"810,000",538.2,"1,505",09 Jan 2017,28B JALAN LEMPENG #20-24,New Sale,Strata,50,"16,200",-,Condominium,1,99 yrs from 16/04/2012,Uncompleted,Private,128809,05,12,West Region,Clementi
REGENT HEIGHTS,"825,500","1,022.58",807,09 Jan 2017,50 BUKIT BATOK EAST AVENUE 5 #23-05,Resale,Strata,95,"8,689",-,Condominium,1,99 yrs from 07/11/1995,1999,HDB,659801,23,65,West Region,Bukit Batok
HILLION RESIDENCES,"697,360",548.96,"1,270",09 Jan 2017,10 JELEBU ROAD #06-24,New Sale,Strata,51,"13,674",-,Apartment,1,99 yrs from 04/01/2013,Uncompleted,HDB,677672,23,67,West Region,Bukit Panjang
ECO,"3,280,000","3,767.4",871,09 Jan 2017,267 BEDOK SOUTH AVENUE 3,New Sale,Strata,350,"9,371",-,Terrace House,1,99 yrs from 14/05/2012,Uncompleted,N.A,465487,16,46,East Region,Bedok
RV EDGE,"1,350,000",936.47,"1,442",09 Jan 2017,2 SHANGHAI ROAD #07-12,Resale,Strata,87,"15,517",-,Apartment,1,Freehold,2013,Private,248209,10,24,Central Region,Tanglin
SUITES AT BUKIT TIMAH,"600,000",376.74,"1,593",09 Jan 2017,68 JALAN JURONG KECHIL #03-05,Resale,Strata,35,"17,143",-,Apartment,1,Freehold,2014,Private,596180,21,59,Central Region,Bukit Timah
QUEENS PEAK,"1,176,000",775.01,"1,517",09 Jan 2017,1 DUNDEE ROAD #11-01,New Sale,Strata,72,"16,333",-,Condominium,1,99 yrs from 28/09/2015,Uncompleted,Private,149456,03,14,Central Region,Queenstown
MARINA ONE RESIDENCES,"4,371,930","1,539.25","2,840",09 Jan 2017,21 MARINA WAY #23-15,New Sale,Strata,143,"30,573",-,Apartment,1,99 yrs from 01/07/2011,Uncompleted,Private,018978,01,01,Central Region,Downtown Core
GARDENVISTA,"1,350,000","1,173.28","1,151",09 Jan 2017,960 DUNEARN ROAD #06-25,Resale,Strata,109,"12,385",-,Condominium,1,99 yrs from 09/09/1999,2006,HDB,589486,21,58,Central Region,Bukit Timah
BOTANNIA,"1,485,000","1,248.62","1,189",09 Jan 2017,29 WEST COAST PARK #12-14,Resale,Strata,116,"12,802",-,Condominium,1,956 yrs from 27/05/1928,2009,Private,127647,05,12,West Region,Clementi
ECO SANCTUARY,"1,308,100",990.29,"1,321",09 Jan 2017,61 CHESTNUT AVENUE #21-02,New Sale,Strata,92,"14,218",-,Condominium,1,99 yrs from 25/04/2012,2016,Private,679522,23,67,West Region,Bukit Panjang
SOL ACRES,"809,000","1,044.11",775,09 Jan 2017,8 CHOA CHU KANG GROVE #09-20,New Sale,Strata,97,"8,340",-,Executive Condominium,1,99 yrs from 02/06/2014,Uncompleted,HDB,688206,23,68,West Region,Choa Chu Kang
EAST BAY GARDENS,"1,250,000","1,528.49",818,09 Jan 2017,89 LORONG G TELOK KURAU #01-05,Resale,Strata,142,"8,803",-,Apartment,1,99 yrs from 01/01/1995,1995,Private,426278,15,42,East Region,Bedok
THE TRILINQ,"1,517,000","1,356.26","1,119",09 Jan 2017,28A JALAN LEMPENG #12-14,New Sale,Strata,126,"12,040",-,Condominium,1,99 yrs from 16/04/2012,Uncompleted,HDB,128808,05,12,West Region,Clementi
JIN DING GARDEN,"3,500,000","4,062.33",862,09 Jan 2017,12 BEDOK WALK,Resale,Land,377.4,"9,274",-,Semi-Detached House,1,Freehold,1996,Private,469113,16,46,East Region,Bedok
